Hour,Apparent,Temperature
4,17.22222222,17.22222222
5,16.76666667,16.76666667
6,17.17777778,17.17777778
7,17.71111111,17.71111111
8,17.76111111,17.76111111
9,19.90555556,19.90555556
10,21.11666667,21.11666667
11,21.19444444,21.19444444
12,22.25,22.25
13,21.25555556,21.25555556
14,22.64444444,22.64444444
15,22.80555556,22.80555556
16,22.82777778,22.82777778
17,22.63333333,22.63333333
18,20.18888889,20.18888889
19,20.18333333,20.18333333
20,19.07222222,19.07222222
21,17.87222222,17.87222222
22,17.25,17.25
23,16.32777778,16.32777778
0,15.05555556,15.05555556
1,14.98888889,14.98888889
2,13.20555556,13.20555556
3,13.36666667,13.36666667
4,14.31666667,14.31666667
5,14.33888889,14.33888889
6,12.74444444,12.74444444
7,14.85,14.85
8,17.47222222,17.47222222
9,19.97777778,19.97777778
10,22.17777778,22.17777778
11,22.7,22.7
12,23.91111111,23.91111111
13,24.95,24.95
14,25.01111111,25.01111111
15,25.01666667,25.01666667
16,24.92777778,24.92777778
17,23.99444444,23.99444444
18,23.81111111,23.81111111
19,21.16111111,21.16111111
20,19.85,19.85
21,17.2,17.2
22,16.68888889,16.68888889
23,16.27777778,16.27777778
0,15.02777778,15.02777778
1,13.96111111,13.96111111
2,13.24444444,13.24444444
3,13.31666667,13.31666667
4,12.3,12.3
5,12.55,12.55
6,12.20555556,12.20555556
7,13.80555556,13.80555556
8,16.15555556,16.15555556
9,17.78333333,17.78333333
10,19.93333333,19.93333333
11,21.08333333,21.08333333
12,20.02777778,20.02777778
13,20.07777778,20.07777778
14,20.97777778,20.97777778
15,22.33888889,22.33888889
16,23.73333333,23.73333333
17,22.66111111,22.66111111
18,22.77777778,22.77777778
19,21.13888889,21.13888889
20,18.03333333,18.03333333
21,16.21111111,16.21111111
22,16.09444444,16.09444444
23,15.57222222,15.57222222
0,13.9,13.9
1,13.85555556,13.85555556
2,15.18888889,15.18888889
3,11.67777778,11.67777778
4,11.09444444,11.09444444
5,10.78888889,10.78888889
6,11,11
7,12.6,12.6
8,17.52222222,17.52222222
9,19.98888889,19.98888889
10,22.25,22.25
11,22.94444444,22.94444444
12,24.95555556,24.95555556
13,25.05,25.05
14,25.98333333,25.98333333
15,26.13333333,26.13333333
16,25.06666667,25.06666667
17,25.21111111,25.21111111
18,25.04444444,25.04444444
19,22.33333333,22.33333333
20,20.31111111,20.31111111
21,17.75555556,17.75555556
22,18.17222222,18.17222222
23,17.26111111,17.26111111
0,17.06111111,17.06111111
1,16.62222222,16.62222222
2,14.76111111,14.76111111
3,15.06666667,15.06666667
4,16.16111111,16.16111111
5,15.11666667,15.11666667
6,15.02222222,15.02222222
7,17.10555556,17.10555556
8,17.29444444,17.29444444
9,20.9,20.9
10,22.65,22.65
11,22.58888889,22.58888889
12,22.03888889,22.03888889
13,22.22222222,22.22222222
14,22.33333333,22.33333333
15,22.82777778,22.82777778
16,23.81666667,23.81666667
17,22.86111111,22.86111111
18,22.7,22.7
19,22.01666667,22.01666667
20,19.92222222,19.92222222
21,17.71111111,17.71111111
22,17.22222222,17.22222222
23,17.25555556,17.25555556
0,16.06666667,16.06666667
1,16.02222222,16.02222222
2,15.09444444,15.09444444
3,13.79444444,13.79444444
4,13.35555556,13.35555556
5,13.91666667,13.91666667
6,13.83888889,13.83888889
7,13.88888889,13.88888889
8,15.2,15.2
9,17.75,17.75
10,21.03888889,21.03888889
11,22.2,22.2
12,22.77777778,22.77777778
13,23.88888889,23.88888889
14,24.81111111,24.81111111
15,24.92777778,24.92777778
16,24.92777778,24.92777778
17,24.87222222,24.87222222
18,23.83888889,23.83888889
19,22.17222222,22.17222222
20,18.46111111,18.46111111
21,16.13333333,16.13333333
22,15.55555556,15.55555556
23,15.6,15.6
0,14.07222222,14.07222222
1,14.46111111,14.46111111
2,16.72222222,16.72222222
3,15.48888889,15.48888889
4,13.88888889,13.88888889
5,12.67222222,12.67222222
6,13.83888889,13.83888889
7,15.05,15.05
8,17.71111111,17.71111111
9,21,21
10,22.66666667,22.66666667
11,23.66666667,23.66666667
12,24.93333333,24.93333333
13,24.86111111,24.86111111
14,24.83888889,24.83888889
15,25,25
16,26.11111111,26.11111111
17,25.91111111,25.91111111
18,23.88888889,23.88888889
19,21.11111111,21.11111111
20,18.24444444,18.24444444
21,17.24444444,17.24444444
22,16.17777778,16.17777778
23,17.79444444,17.79444444
0,16.66666667,16.66666667
1,16.18888889,16.18888889
2,13.35,13.35
3,15.55555556,15.55555556
4,15,15
5,14.51666667,14.51666667
6,15,15
7,15,15
8,15,15
9,15.11666667,15.11666667
10,15.11666667,15.11666667
11,16.24444444,16.24444444
12,17.87222222,17.87222222
13,19.05,19.05
14,20.91666667,20.91666667
15,21.06111111,21.06111111
16,21.11111111,21.11111111
17,21.21111111,21.21111111
18,20.07222222,20.07222222
19,17.89444444,17.89444444
20,17.48888889,17.48888889
21,16.16111111,16.16111111
22,16.16111111,16.16111111
23,15.16666667,15.16666667
0,13.87222222,13.87222222
1,12.75555556,12.75555556
2,12,12
3,12.75,12.75
4,13.35555556,13.35555556
5,13.58333333,13.58333333
6,13.91111111,13.91111111
7,14.95,14.95
8,14.92222222,14.92222222
9,14.90555556,14.90555556
10,13.91111111,13.91111111
11,14.97222222,14.97222222
12,16.16111111,16.16111111
13,17.82777778,17.82777778
14,18.77222222,18.77222222
15,19.9,19.9
16,19.95,19.95
17,19.10555556,19.10555556
18,18.93333333,18.93333333
19,16.22777778,16.22777778
20,14.30555556,14.30555556
21,12.85,12.85
22,12.75555556,12.75555556
23,12.38333333,12.38333333
0,17.13888889,17.13888889
1,16.62222222,16.62222222
2,19.36111111,19.36111111
3,16.01666667,16.01666667
4,16.03888889,16.03888889
5,16.12222222,16.12222222
6,17.06111111,17.06111111
7,17.2,17.2
8,17.78333333,17.78333333
9,17.85,17.85
10,17.87222222,17.87222222
11,18.08888889,18.08888889
12,19.08333333,19.08333333
13,22.25555556,22.25555556
14,22.68333333,22.68333333
15,24.78888889,24.78888889
16,24.87777778,24.87777778
17,24.88333333,24.88333333
18,24.83333333,24.83333333
19,23.61111111,23.61111111
20,22.12777778,22.12777778
21,19.92777778,19.92777778
22,19.88333333,19.88333333
23,19.92222222,19.92222222
0,11.64444444,11.64444444
1,11.08333333,11.08333333
2,11.32222222,11.32222222
3,12.17222222,12.17222222
4,12.17222222,12.17222222
5,12.69444444,12.69444444
6,12.2,12.2
7,12.22222222,12.22222222
8,12.30555556,12.30555556
9,12.25,12.25
10,12.3,12.3
11,12.73888889,12.73888889
12,12.82777778,12.82777778
13,12.87222222,12.87222222
14,13.76666667,13.76666667
15,13.93888889,13.93888889
16,13.98888889,13.98888889
17,14.91111111,14.91111111
18,15.07222222,15.07222222
19,13.93888889,13.93888889
20,13.08888889,13.08888889
21,12.85,12.85
22,12.3,12.3
23,12.71111111,12.71111111
0,12.22222222,12.22222222
1,11.66666667,11.66666667
2,13.46111111,13.46111111
3,11.11666667,11.11666667
4,12.77777778,12.77777778
5,11.11111111,11.11111111
6,11.16111111,11.16111111
7,12.71111111,12.71111111
8,12.78888889,12.78888889
9,13.88888889,13.88888889
10,15.94444444,15.94444444
11,15.28333333,15.28333333
12,15.01666667,15.01666667
13,14.99444444,14.99444444
14,14.09444444,14.09444444
15,15.13888889,15.13888889
16,16.16111111,16.16111111
17,17.06111111,17.06111111
18,17.22222222,17.22222222
19,16.11111111,16.11111111
20,15,15
21,15,15
22,14.97777778,14.97777778
23,14.33333333,14.33333333
0,19.4,19.4
1,19.42222222,19.42222222
2,15.82777778,15.82777778
3,19.28333333,19.28333333
4,18.79444444,18.79444444
5,17.82222222,17.82222222
6,17.75555556,17.75555556
7,18.77222222,18.77222222
8,18.76666667,18.76666667
9,17.71111111,17.71111111
10,17.71111111,17.71111111
11,18.78888889,18.78888889
12,19.79444444,19.79444444
13,19.93333333,19.93333333
14,20.89444444,20.89444444
15,19.93333333,19.93333333
16,18.91666667,18.91666667
17,19.02222222,19.02222222
18,18.96111111,18.96111111
19,18.88888889,18.88888889
20,18.81111111,18.81111111
21,17.15555556,17.15555556
22,17.59444444,17.59444444
23,16.62777778,16.62777778
0,16.46111111,16.46111111
1,15.44444444,15.44444444
2,13.65,13.65
3,14.36111111,14.36111111
4,13.82777778,13.82777778
5,13.43888889,13.43888889
6,13.82777778,13.82777778
7,14.91111111,14.91111111
8,15.05555556,15.05555556
9,16.13888889,16.13888889
10,16.22777778,16.22777778
11,17.25555556,17.25555556
12,17.41111111,17.41111111
13,17.93888889,17.93888889
14,19.08333333,19.08333333
15,20.16111111,20.16111111
16,22.26666667,22.26666667
17,22.5,22.5
18,21.22777778,21.22777778
19,21.10555556,21.10555556
20,19.05555556,19.05555556
21,17.25,17.25
22,16.16111111,16.16111111
23,15.32777778,15.32777778
0,13.98888889,13.98888889
1,13.93888889,13.93888889
2,15.40555556,15.40555556
3,12.73888889,12.73888889
4,12.73888889,12.73888889
5,12.42222222,12.42222222
6,12.17777778,12.17777778
7,13.91666667,13.91666667
8,17.55555556,17.55555556
9,19.90555556,19.90555556
10,21.01666667,21.01666667
11,22.03888889,22.03888889
12,22.10555556,22.10555556
13,23.74444444,23.74444444
14,24.59444444,24.59444444
15,22.65,22.65
16,23.75,23.75
17,23.77222222,23.77222222
18,22.24444444,22.24444444
19,22.10555556,22.10555556
20,19.19444444,19.19444444
21,17.24444444,17.24444444
22,16.71111111,16.71111111
23,16.76111111,16.76111111
0,15.14444444,15.14444444
1,15.67222222,15.67222222
2,16.18888889,16.18888889
3,16.06666667,16.06666667
4,16.06666667,16.06666667
5,15.7,15.7
6,16.04444444,16.04444444
7,17.17777778,17.17777778
8,17.92222222,17.92222222
9,19.88333333,19.88333333
10,20.92777778,20.92777778
11,22.05,22.05
12,22.17222222,22.17222222
13,23.66111111,23.66111111
14,22.2,22.2
15,21.96666667,21.96666667
16,21.9,21.9
17,20.04444444,20.04444444
18,18.86666667,18.86666667
19,18.86666667,18.86666667
20,17.87222222,17.87222222
21,17.22222222,17.22222222
22,17.22222222,17.22222222
23,16.76666667,16.76666667
0,16.68888889,16.68888889
1,17.15,17.15
2,14.93333333,14.93333333
3,16.62222222,16.62222222
4,16.06111111,16.06111111
5,15.67777778,15.67777778
6,16.13333333,16.13333333
7,16.18333333,16.18333333
8,17.19444444,17.19444444
9,17.77777778,17.77777778
10,19.88333333,19.88333333
11,19.93888889,19.93888889
12,22.62222222,22.62222222
13,22.16111111,22.16111111
14,21.12222222,21.12222222
15,22.2,22.2
16,22.75555556,22.75555556
17,22.18888889,22.18888889
18,22.08333333,22.08333333
19,19.97777778,19.97777778
20,18.01666667,18.01666667
21,16.25,16.25
22,15.67222222,15.67222222
23,15.74444444,15.74444444
0,15.07222222,15.07222222
1,15.02777778,15.02777778
2,15.06111111,15.06111111
3,14.53888889,14.53888889
4,13.96111111,13.96111111
5,13.63888889,13.63888889
6,14.00555556,14.00555556
7,16.11666667,16.11666667
8,17.75555556,17.75555556
9,20.02777778,20.02777778
10,21.13888889,21.13888889
11,21.99444444,21.99444444
12,22.27222222,22.27222222
13,22.85,22.85
14,23.9,23.9
15,24.97777778,24.97777778
16,24.97777778,24.97777778
17,25.95,25.95
18,24.97777778,24.97777778
19,23.88888889,23.88888889
20,21.25555556,21.25555556
21,20.97222222,20.97222222
22,18.8,18.8
23,17.7,17.7
0,5.416666667,6.572222222
1,6.627777778,6.627777778
2,5.55,6.622222222
3,5.55,6.622222222
4,5,6.15
5,6.061111111,6.061111111
6,6.061111111,6.061111111
7,6.1,6.1
8,6.061111111,6.061111111
9,7.15,7.15
10,4.427777778,6.227777778
11,5.822222222,7.222222222
12,7.755555556,7.755555556
13,7.044444444,7.788888889
14,7.755555556,7.755555556
15,7.238888889,7.755555556
16,7.322222222,7.322222222
17,6.605555556,7.172222222
18,7.15,7.15
19,5.783333333,7.127777778
20,5.455555556,7.127777778
21,5.466666667,6.622222222
22,6.627777778,6.627777778
23,4.344444444,6.111111111
0,6.2,9.044444444
1,-0.294444444,2.633333333
2,6.6,8.4
3,7.566666667,8.355555556
4,6.55,8.361111111
5,7.805555556,7.805555556
6,7.127777778,7.127777778
7,5.35,5.35
8,6.088888889,6.088888889
9,6.444444444,7.711111111
10,7.066666667,8.805555556
11,6.922222222,8.794444444
12,5.272222222,7.777777778
13,6.466666667,9
14,5.3,7.8
15,5.088888889,7.8
16,4.961111111,7.372222222
17,3.794444444,6.183333333
18,2.438888889,5.05
19,1.161111111,4.183333333
20,-0.305555556,2.388888889
21,1.061111111,2.894444444
22,-1.038888889,2.011111111
23,-1.344444444,1.833333333
0,-0.15,1.872222222
1,2.205555556,2.205555556
2,-0.888888889,1.161111111
3,0.566666667,0.566666667
4,-1.405555556,0.716666667
5,-2.216666667,0.027777778
6,-0.6,0.977777778
7,0.194444444,0.194444444
8,1.111111111,1.111111111
9,2.25,2.25
10,3.111111111,3.111111111
11,6.161111111,6.161111111
12,4.583333333,6.188888889
13,7.205555556,7.205555556
14,6.25,7.3
15,5.355555556,6.111111111
16,4.05,4.05
17,2.25,2.25
18,0.438888889,2.7
19,1.133333333,2.411111111
20,2.122222222,2.122222222
21,-0.994444444,2.172222222
22,1.344444444,1.344444444
23,0.272222222,2.122222222
0,2.372222222,2.372222222
1,-3.255555556,0.1
2,-0.455555556,1.372222222
3,1.372222222,1.372222222
4,1.3,1.3
5,1.011111111,1.011111111
6,0.766666667,0.766666667
7,-1.783333333,0.672222222
8,-2.577777778,0.766666667
9,-2.155555556,0.788888889
10,-3.033333333,0.85
11,-1.477777778,1.972222222
12,-1.961111111,2.044444444
13,-1.194444444,2.127777778
14,-1.594444444,2.138888889
15,-1.283333333,2.161111111
16,-0.405555556,2.233333333
17,-0.894444444,2.177777778
18,-1.777777778,2.177777778
19,-0.8,2.105555556
20,-2.138888889,1.161111111
21,-1.538888889,1.672222222
22,-3.011111111,0.95
23,-2.233333333,1.116666667
0,-3.566666667,0.533333333
1,-3.65,0.377777778
2,-4.15,-0.483333333
3,-4.061111111,-0.483333333
4,-3.477777778,-0.922222222
5,-4.4,-1.038888889
6,-4.438888889,-1.088888889
7,-4.405555556,-0.994444444
8,-4.838888889,-1.088888889
9,-4.411111111,-1.088888889
10,-4.411111111,-1.077777778
11,-4.888888889,-1.061111111
12,-3.472222222,0.072222222
13,-3.833333333,0.038888889
14,-3.9,0.044444444
15,-3.377777778,0.094444444
16,-3.311111111,0.138888889
17,-3.511111111,0.072222222
18,-3.866666667,0.05
19,-3.705555556,0.122222222
20,-4.133333333,0.05
21,-4.255555556,0
22,-4.233333333,0.05
23,-3.561111111,-0.022222222
0,-3.638888889,-0.072222222
1,-2.761111111,-0.894444444
2,-3.688888889,0.438888889
3,-3.727777778,0.411111111
4,-4.288888889,-0.094444444
5,-4.722222222,-0.138888889
6,-5.888888889,-1.111111111
7,-5.927777778,-1.033333333
8,-5.594444444,-1.111111111
9,-5.244444444,-1.111111111
10,-4.144444444,-0.161111111
11,-4.261111111,-0.022222222
12,-3.583333333,-0.022222222
13,-2.938888889,0.961111111
14,-2.916666667,1.066666667
15,-3.827777778,0.05
16,-1.644444444,0.983333333
17,-3.072222222,0.05
18,-3.533333333,0
19,-4.627777778,-0.838888889
20,-4.372222222,-1.016666667
21,-4.85,-1.088888889
22,-4.705555556,-0.972222222
23,-4.872222222,-1.088888889
0,-1.088888889,-1.088888889
1,-1.566666667,-1.566666667
2,-1.6,-1.6
3,-1.6,-1.6
4,-3.411111111,-1.161111111
5,-4.894444444,-1.111111111
6,-4.872222222,-1.133333333
7,-5.3,-2.122222222
8,-2.15,-2.15
9,-2.2,-2.2
10,-3.144444444,-1.188888889
11,-1.111111111,-1.111111111
12,-1.111111111,-1.111111111
13,-0.133333333,-0.133333333
14,-0.072222222,-0.072222222
15,-0.022222222,-0.022222222
16,-0.138888889,-0.138888889
17,-0.072222222,-0.072222222
18,-0.094444444,-0.094444444
19,-1.111111111,-1.111111111
20,-1.133333333,-1.133333333
21,-1.133333333,-1.133333333
22,-1.25,-1.25
23,-1.688888889,-1.688888889
0,-1.183333333,-1.183333333
1,-3.588888889,-1.744444444
2,-1.711111111,-1.711111111
3,-1.205555556,-1.205555556
4,-1.866666667,-1.866666667
5,-1.205555556,-1.205555556
6,-2.244444444,-2.244444444
7,-4.5,-2.238888889
8,-2.244444444,-2.244444444
9,-2.244444444,-2.244444444
10,-1.322222222,-1.322222222
11,-4.016666667,-1.155555556
12,-1.133333333,-1.133333333
13,-3.005555556,-0.25
14,-0.094444444,-0.094444444
15,-0.094444444,-0.094444444
16,-1,-1
17,-1.111111111,-1.111111111
18,-4.022222222,-1.161111111
19,-4.455555556,-1.061111111
20,-1.161111111,-1.161111111
21,-1.111111111,-1.111111111
22,-1.161111111,-1.161111111
23,-1.111111111,-1.111111111
0,-1.622222222,-1.622222222
1,0.633333333,0.633333333
2,-1.644444444,-1.644444444
3,-1.644444444,-1.644444444
4,-1.766666667,-1.766666667
5,-2.2,-2.2
6,-2.15,-2.15
7,-2.161111111,-2.161111111
8,-5.177777778,-2.15
9,-2.15,-2.15
10,-0.211111111,-0.211111111
11,-3.094444444,0
12,0.022222222,0.022222222
13,-1.372222222,0.15
14,0.022222222,0.022222222
15,-3.133333333,0.022222222
16,-3.216666667,0.255555556
17,-2.572222222,0.072222222
18,-2.572222222,0.072222222
19,0.188888889,0.188888889
20,1.111111111,1.111111111
21,0.6,0.6
22,-0.861111111,0.677777778
23,0.6,0.6
0,1.111111111,1.111111111
1,-2.588888889,2.5
2,1.183333333,1.183333333
3,1.133333333,1.133333333
4,-2.083333333,1.127777778
5,-2.705555556,1.133333333
6,-2.5,1.133333333
7,-2.722222222,1.161111111
8,-2.85,1.133333333
9,-2.533333333,1.133333333
10,-2.938888889,1.272222222
11,-0.905555556,2.244444444
12,-1.477777778,2.244444444
13,-1.938888889,2.288888889
14,-1.977777778,2.266666667
15,-1.983333333,2.266666667
16,-2.494444444,1.805555556
17,-1.994444444,2.244444444
18,-2.461111111,2.222222222
19,-1.622222222,2.627777778
20,-1.366666667,2.755555556
21,-1.716666667,2.805555556
22,-1.644444444,3.233333333
23,-2.2,3.288888889
0,-1.938888889,3.288888889
1,-2.633333333,1.816666667
2,-2.316666667,2.777777778
3,-2.305555556,2.777777778
4,-1.744444444,2.777777778
5,-1.761111111,2.777777778
6,-1.788888889,2.777777778
7,-2.333333333,2.288888889
8,-2.427777778,2.244444444
9,-1.961111111,2.294444444
10,-2.616666667,2.144444444
11,-2.883333333,2.222222222
12,-2.694444444,2.2
13,-2.505555556,2.111111111
14,-1.805555556,2.222222222
15,-1.744444444,2.222222222
16,-3.127777778,1.288888889
17,-1.822222222,2.222222222
18,-2.433333333,2.222222222
19,-1.483333333,2.305555556
20,-1.816666667,2.222222222
21,-2.072222222,2.222222222
22,-2.116666667,2.177777778
23,-2.711111111,1.688888889
0,6.111111111,6.111111111
1,-0.288888889,-0.288888889
2,6.111111111,6.111111111
3,4.677777778,6.161111111
4,4.961111111,6.072222222
5,4.8,6.038888889
6,6.038888889,6.038888889
7,4.455555556,5.972222222
8,4.444444444,6.061111111
9,5.477777778,7.005555556
10,6.694444444,7.616666667
